"ID_A"|"sci_name_1"|"ID_R"|"sci_name_2"|"CO_PROJET"|"STATUT"|"field_synonym_status"|"NOTES"
19692|"Wahlenbergia abyssinica (Hochst. ex A. Rich.) Thulin subsp. abyssinica"|19465|"Lightfootia abyssinica Hochst. ex A. Rich."|"FSA"|"#"|116072|
19692|"Wahlenbergia abyssinica (Hochst. ex A. Rich.) Thulin subsp. abyssinica"|32821|"Lightfootia thymifolia H. Buek"|"FSA"|"="|116074|"p.p."
19696|"Wahlenbergia adpressa (Thunb.) Sond."|19466|"Lightfootia adpressa (Thunb.) A. DC."|"FSA"|"#"|116072|
19696|"Wahlenbergia adpressa (Thunb.) Sond."|19639|"Campanula adpressa Thunb."|"FSA"|"#"|116072|
19697|"Wahlenbergia androsacea A. DC."|19699|"Wahlenbergia annuliformis Brehmer"|"FSA"|"="|116074|
19697|"Wahlenbergia androsacea A. DC."|19701|"Wahlenbergia arenaria A. DC."|"FSA"|"="|116074|
19697|"Wahlenbergia androsacea A. DC."|19759|"Wahlenbergia glandulosa Brehmer"|"FSA"|"="|116074|
19697|"Wahlenbergia androsacea A. DC."|19769|"Wahlenbergia inhambanensis Klotzsch"|"FSA"|"="|116074|
19697|"Wahlenbergia androsacea A. DC."|19796|"Wahlenbergia nudicaulis A. DC."|"FSA"|"="|116074|
19697|"Wahlenbergia androsacea A. DC."|19811|"Wahlenbergia perennis Brehmer"|"FSA"|"="|116074|
19697|"Wahlenbergia androsacea A. DC."|19836|"Wahlenbergia rosulata Brehmer"|"FSA"|"="|116074|
19703|"Wahlenbergia banksiana A. DC."|19753|"Wahlenbergia foliosa Brehmer"|"FSA"|"="|116074|"(1915), non A.DC. (1830)"
19703|"Wahlenbergia banksiana A. DC."|19761|"Wahlenbergia gracillima S. Moore"|"FSA"|"="|116074|
19703|"Wahlenbergia banksiana A. DC."|19792|"Wahlenbergia multiflora Conrath"|"FSA"|"="|116074|
19703|"Wahlenbergia banksiana A. DC."|19798|"Wahlenbergia okavangensis N.E. Br."|"FSA"|"="|116074|
19711|"Wahlenbergia campanuloides (Delile) Vatke"|19420|"Cervicina campanuloides Delile"|"FSA"|"#"|116072|
19711|"Wahlenbergia campanuloides (Delile) Vatke"|19766|"Wahlenbergia humifusa Markgr."|"FSA"|"="|116074|
19712|"Wahlenbergia capensis (L.) A. DC."|19640|"Campanula capensis L."|"FSA"|"#"|116072|
19713|"Wahlenbergia capillacea (L. f.) A. DC. subsp. capillacea"|19641|"Campanula capillacea L. f."|"FSA"|"#"|116072|
19713|"Wahlenbergia capillacea (L. f.) A. DC. subsp. capillacea"|19816|"Wahlenbergia pinnata var. simplicifolia Compton"|"FSA"|"="|116074|
19716|"Wahlenbergia cernua (Thunb.) A. DC."|19642|"Campanula cernua Thunb."|"FSA"|"#"|116072|
19716|"Wahlenbergia cernua (Thunb.) A. DC."|19717|"Wahlenbergia ciliolata A. DC."|"FSA"|"="|116074|
19726|"Wahlenbergia cuspidata Brehmer"|19732|"Wahlenbergia dentifera Brehmer"|"FSA"|"="|116074|
19726|"Wahlenbergia cuspidata Brehmer"|19755|"Wahlenbergia furcata Brehmer"|"FSA"|"="|116074|
19729|"Wahlenbergia densicaulis Brehmer"|19838|"Wahlenbergia sabulosa Brehmer"|"FSA"|"="|116074|
19731|"Wahlenbergia denticulata (Burch.) A. DC. var. denticulata"|19483|"Lightfootia denticulata (Burch.) Sond. var. denticulata"|"FSA"|"#"|116072|
19731|"Wahlenbergia denticulata (Burch.) A. DC. var. denticulata"|19489|"Lightfootia dinteri Engl. ex Dinter"|"FSA"|"="|116074|
19731|"Wahlenbergia denticulata (Burch.) A. DC. var. denticulata"|19499|"Lightfootia intricata Dinter & Markgr."|"FSA"|"="|116074|
19731|"Wahlenbergia denticulata (Burch.) A. DC. var. denticulata"|19644|"Campanula denticulata Burch."|"FSA"|"#"|116072|
19736|"Wahlenbergia dichotoma A. DC."|19806|"Wahlenbergia parviflora A. DC."|"FSA"|"="|116074|
19744|"Wahlenbergia ecklonii H. Buek"|19742|"Wahlenbergia dregeana A. DC."|"FSA"|"="|116074|
19744|"Wahlenbergia ecklonii H. Buek"|19781|"Wahlenbergia macra Schltr. & Brehmer"|"FSA"|"="|116074|
19744|"Wahlenbergia ecklonii H. Buek"|19857|"Wahlenbergia swellendamensis H. Buek"|"FSA"|"="|116074|
19744|"Wahlenbergia ecklonii H. Buek"|19864|"Wahlenbergia turbinata A. DC."|"FSA"|"="|116074|
19746|"Wahlenbergia erophiloides Markgr."|19810|"Wahlenbergia pavida Launert"|"FSA"|"="|116074|
19747|"Wahlenbergia exilis A. DC."|19720|"Wahlenbergia claviculata E. Mey."|"FSA"|"="|116074|
19747|"Wahlenbergia exilis A. DC."|180301|"Lobelia paniculata L."|"FSA"|"?"|116073|"- fide Pflanzenr. IV 276b: 695 (1953)."
19764|"Wahlenbergia hirsuta (Edgew.) Tuyn"|19388|"Cephalostigma hirsutum Edgew."|"FSA"|"#"|116072|
19765|"Wahlenbergia hispidula (Thunb.) A. DC."|19405|"Microcodon hispidulum (Thunb.) Sond."|"FSA"|"#"|116072|
19765|"Wahlenbergia hispidula (Thunb.) A. DC."|19646|"Campanula hispidula Thunb."|"FSA"|"#"|116072|
19765|"Wahlenbergia hispidula (Thunb.) A. DC."|32859|"Microcodon depressum A. DC."|"FSA"|"="|116074|"- fide Fl. Cap. 3."
19767|"Wahlenbergia huttonii (Sond.) Thulin"|19498|"Lightfootia huttonii Sond."|"FSA"|"#"|116072|
19767|"Wahlenbergia huttonii (Sond.) Thulin"|32820|"Lightfootia corymbosa Kuntze"|"FSA"|"="|116074|"- fide Journ. S. Afr. Bot.,  21 p207"
19772|"Wahlenbergia krebsii Cham. subsp. krebsii"|19870|"Wahlenbergia zeyheri H. Buek"|"FSA"|"="|116074|
19772|"Wahlenbergia krebsii Cham. subsp. krebsii"|34964|"Wahlenbergia variabilis E. Mey."|"FSA"|"="|116074|"- fide Fl. Cap. 3"
19777|"Wahlenbergia lobulata Brehmer"|19757|"Wahlenbergia galpinii E. Phillips"|"FSA"|"="|116074|
19777|"Wahlenbergia lobulata Brehmer"|19788|"Wahlenbergia monotropa Killick"|"FSA"|"="|116074|
19783|"Wahlenbergia madagascariensis A. DC."|19801|"Wahlenbergia oppositifolia A. DC."|"FSA"|"="|116074|
19795|"Wahlenbergia napiformis (A. DC.) Thulin"|19497|"Lightfootia glomerata Engl."|"FSA"|"="|116074|
19795|"Wahlenbergia napiformis (A. DC.) Thulin"|19508|"Lightfootia marginata A. DC."|"FSA"|"="|116074|
19795|"Wahlenbergia napiformis (A. DC.) Thulin"|19513|"Lightfootia napiformis A. DC."|"FSA"|"#"|116072|
19803|"Wahlenbergia oxyphylla A. DC."|19849|"Wahlenbergia steingroeveri Engl."|"FSA"|"="|116074|
19805|"Wahlenbergia paniculata (Thunb.) A. DC."|19648|"Campanula paniculata Thunb."|"FSA"|"#"|116072|
19807|"Wahlenbergia patula A. DC."|19770|"Wahlenbergia intricatissima Dinter ex Range"|"FSA"|"="|116074|
19818|"Wahlenbergia polyclada A. DC."|19812|"Wahlenbergia pilosa A. DC."|"FSA"|"="|116074|
19821|"Wahlenbergia procumbens (Thunb.) A. DC."|19649|"Campanula procumbens Thunb."|"FSA"|"#"|116072|
19821|"Wahlenbergia procumbens (Thunb.) A. DC."|180314|"Lobelia oppositifolia Spreng. ex A. DC."|"FSA"|"?"|116073|"- fide Pflanzenr. IV 276b: 695 (1953)."
19829|"Wahlenbergia ramosissima subsp. lateralis (Brehmer) Thulin"|19389|"Cephalostigma pyramidale Schinz"|"FSA"|"="|116074|
19829|"Wahlenbergia ramosissima subsp. lateralis (Brehmer) Thulin"|19774|"Wahlenbergia lateralis Brehmer"|"FSA"|"#"|116072|
19833|"Wahlenbergia rivularis Diels"|19865|"Wahlenbergia tysonii Zahlbr."|"FSA"|"="|116074|
19866|"Wahlenbergia undulata (L. f.) A. DC."|19651|"Campanula undulata L. f."|"FSA"|"#"|116072|
19866|"Wahlenbergia undulata (L. f.) A. DC."|19710|"Wahlenbergia caledonica Sond."|"FSA"|"="|116074|
19866|"Wahlenbergia undulata (L. f.) A. DC."|19738|"Wahlenbergia dinteri Brehmer"|"FSA"|"="|116074|
19866|"Wahlenbergia undulata (L. f.) A. DC."|19817|"Wahlenbergia polychotoma Brehmer"|"FSA"|"="|116074|
19866|"Wahlenbergia undulata (L. f.) A. DC."|19842|"Wahlenbergia scoparia Brehmer"|"FSA"|"="|116074|
19867|"Wahlenbergia virgata Engl."|19852|"Wahlenbergia subnuda Conrath"|"FSA"|"="|116074|
19871|"Wahlenbergia adamsonii Lammers"|19510|"Lightfootia multicaulis Adamson"|"FSA"|"="|116074|
19872|"Wahlenbergia albens (Spreng. ex A. DC.) Lammers"|19468|"Lightfootia albens Spreng. ex A. DC."|"FSA"|"#"|116072|
19872|"Wahlenbergia albens (Spreng. ex A. DC.) Lammers"|19501|"Lightfootia laricina H. Buek"|"FSA"|"="|116074|"p.p."
19873|"Wahlenbergia albicaulis (Sond.) Lammers"|19469|"Lightfootia albicaulis Sond."|"FSA"|"#"|116072|
19873|"Wahlenbergia albicaulis (Sond.) Lammers"|108619|"Lobelia cinerea Thunb."|"FSA"|"="|116074|
19874|"Wahlenbergia asparagoides (Adamson) Lammers"|19472|"Lightfootia asparagoides Adamson"|"FSA"|"#"|116072|
19875|"Wahlenbergia axillaris (Sond.) Lammers"|19473|"Lightfootia axillaris Sond."|"FSA"|"="|116074|
19876|"Wahlenbergia brachiata (Adamson) Lammers"|19474|"Lightfootia brachiata Adamson"|"FSA"|"#"|116072|
19877|"Wahlenbergia brachyphylla (Adamson) Lammers"|19475|"Lightfootia brachyphylla Adamson"|"FSA"|"#"|116072|
19878|"Wahlenbergia calcarea (Adamson) Lammers"|19477|"Lightfootia calcarea Adamson"|"FSA"|"#"|116072|
19880|"Wahlenbergia cinerea (L. f.) Lammers"|19467|"Lightfootia albanensis Sond."|"FSA"|"="|116074|
19880|"Wahlenbergia cinerea (L. f.) Lammers"|19481|"Lightfootia cinerea (L. f.) Sond."|"FSA"|"#"|116072|
19880|"Wahlenbergia cinerea (L. f.) Lammers"|19643|"Campanula cinerea L. f."|"FSA"|"#"|116072|
19880|"Wahlenbergia cinerea (L. f.) Lammers"|32809|"Lightfootia grisea H. Buek"|"FSA"|"="|116074|"- fide Fl. Cap. 3"
19881|"Wahlenbergia cordata (Adamson) Lammers"|19482|"Lightfootia cordata Adamson"|"FSA"|"#"|116072|
19882|"Wahlenbergia denticulata var. transvaalensis (Adamson) W. G. Welman"|19484|"Lightfootia denticulata var. transvaalensis Adamson"|"FSA"|"#"|116072|
19883|"Wahlenbergia desmantha Lammers"|19495|"Lightfootia fasciculata (L. f.) A. DC."|"FSA"|"="|116074|
19883|"Wahlenbergia desmantha Lammers"|19543|"Lightfootia tenella var. fasciculata (L. f.) Sond."|"FSA"|"="|116074|"non Lodd."
19883|"Wahlenbergia desmantha Lammers"|19645|"Campanula fasciculata L. f."|"FSA"|"="|116074|
19884|"Wahlenbergia dieterlenii (E. Phillips) Lammers"|19478|"Lightfootia caledonica Sond."|"FSA"|"="|116074|
19884|"Wahlenbergia dieterlenii (E. Phillips) Lammers"|19485|"Lightfootia dieterlenii E. Phillips"|"FSA"|"#"|116072|
19885|"Wahlenbergia effusa (Adamson) Lammers"|19493|"Lightfootia effusa Adamson"|"FSA"|"#"|116072|
19886|"Wahlenbergia juncea (H. Buek) Lammers"|19443|"Prismatocarpus junceus H. Buek"|"FSA"|"#"|116072|
19886|"Wahlenbergia juncea (H. Buek) Lammers"|19500|"Lightfootia juncea (H. Buek) Sond."|"FSA"|"#"|116072|
19887|"Wahlenbergia laxiflora (Sond.) Lammers"|19502|"Lightfootia laxiflora Sond."|"FSA"|"#"|116072|
19888|"Wahlenbergia levynsiae Lammers"|19528|"Lightfootia squarrosa Adamson"|"FSA"|"="|116074|
19889|"Wahlenbergia longifolia var. corymbosa (Adamson) W. G. Welman"|19494|"Lightfootia erecta R.D. Good"|"FSA"|"="|116074|"p.p."
19889|"Wahlenbergia longifolia var. corymbosa (Adamson) W. G. Welman"|19503|"Lightfootia longifolia var. corymbosa Adamson"|"FSA"|"#"|116072|
19889|"Wahlenbergia longifolia var. corymbosa (Adamson) W. G. Welman"|19505|"Lightfootia longifolia var. oppositifolia Sond."|"FSA"|"="|116074|
19890|"Wahlenbergia longifolia (A. DC.) Lammers var. longifolia"|19494|"Lightfootia erecta R.D. Good"|"FSA"|"="|116074|"p.p."
19890|"Wahlenbergia longifolia (A. DC.) Lammers var. longifolia"|19504|"Lightfootia longifolia A. DC. var. longifolia"|"FSA"|"#"|116072|
19891|"Wahlenbergia macrostachys (A. DC.) Lammers"|19507|"Lightfootia macrostachys A. DC."|"FSA"|"#"|116072|
19891|"Wahlenbergia macrostachys (A. DC.) Lammers"|19527|"Lightfootia spicata H. Buek"|"FSA"|"="|116074|
19892|"Wahlenbergia magaliesbergensis Lammers"|19517|"Lightfootia paniculata Sond."|"FSA"|"="|116074|
19893|"Wahlenbergia microphylla (Adamson) Lammers"|19509|"Lightfootia microphylla Adamson"|"FSA"|"#"|116072|
19894|"Wahlenbergia neorigida Lammers"|19521|"Lightfootia rigida Adamson"|"FSA"|"="|116074|
19895|"Wahlenbergia neostricta Lammers"|19529|"Lightfootia stricta Adamson"|"FSA"|"="|116074|
19896|"Wahlenbergia nodosa (H. Buek) Lammers"|19514|"Lightfootia nodosa H. Buek"|"FSA"|"="|116074|
19896|"Wahlenbergia nodosa (H. Buek) Lammers"|19534|"Lightfootia tenella var. microphylla Sond."|"FSA"|"#"|116072|"non Lodd."
19897|"Wahlenbergia oligantha Lammers"|19519|"Lightfootia pauciflora Adamson"|"FSA"|"="|116074|
19898|"Wahlenbergia parvifolia (P. J. Bergius) Lammers"|19516|"Lightfootia oxycoccoides L'Hér."|"FSA"|"="|116074|
19898|"Wahlenbergia parvifolia (P. J. Bergius) Lammers"|19518|"Lightfootia parvifolia (P. J. Bergius) Adamson"|"FSA"|"#"|116072|
19898|"Wahlenbergia parvifolia (P. J. Bergius) Lammers"|108704|"Lobelia parvifolia P. J. Bergius"|"FSA"|"#"|116072|
19899|"Wahlenbergia polyantha Lammers"|19511|"Lightfootia multiflora Adamson"|"FSA"|"="|116074|
19900|"Wahlenbergia pyrophila Lammers"|19538|"Lightfootia tenuis Adamson"|"FSA"|"="|116074|
19901|"Wahlenbergia riversdalensis Lammers"|19520|"Lightfootia planifolia Adamson"|"FSA"|"="|116074|
19902|"Wahlenbergia rubens var. brachyphylla (Adamson) W. G. Welman"|19522|"Lightfootia rubens var. brachyphylla Adamson"|"FSA"|"#"|116072|
19903|"Wahlenbergia rubens (H. Buek) Lammers var. rubens"|19470|"Lightfootia angustifolia A. DC."|"FSA"|"="|116074|
19903|"Wahlenbergia rubens (H. Buek) Lammers var. rubens"|19523|"Lightfootia rubens H. Buek var. rubens"|"FSA"|"#"|116072|
19904|"Wahlenbergia rubioides (Banks ex A. DC.) Lammers var. rubioides"|19524|"Lightfootia rubioides Banks ex A. DC. var. rubioides"|"FSA"|"#"|116072|
19905|"Wahlenbergia sonderi Lammers"|19512|"Lightfootia namaquana Sond."|"FSA"|"="|116074|
19906|"Wahlenbergia subulata var. congesta (Adamson) W. G. Welman"|19530|"Lightfootia subulata var. congesta Adamson"|"FSA"|"#"|116072|
19907|"Wahlenbergia subulata (L'Hér.) Lammers var. subulata"|19496|"Lightfootia fruticosa Druce"|"FSA"|"="|116074|
19907|"Wahlenbergia subulata (L'Hér.) Lammers var. subulata"|19526|"Lightfootia sessiliflora (L. f.) Sond."|"FSA"|"="|116074|
19907|"Wahlenbergia subulata (L'Hér.) Lammers var. subulata"|19531|"Lightfootia subulata L'Hér. var. subulata"|"FSA"|"#"|116072|
19907|"Wahlenbergia subulata (L'Hér.) Lammers var. subulata"|19650|"Campanula sessiliflora L. f."|"FSA"|"="|116074|
19908|"Wahlenbergia subulata var. tenuifolia (Adamson) W. G. Welman"|19532|"Lightfootia subulata var. tenuifolia Adamson"|"FSA"|"#"|116072|
19909|"Wahlenbergia tenella var. palustris (Adamson) W. G. Welman"|19487|"Lightfootia diffusa var. palustris Adamson"|"FSA"|"#"|116072|
19910|"Wahlenbergia tenella var. stokoei (Adamson) W. G. Welman"|19488|"Lightfootia diffusa var. stokoei Adamson"|"FSA"|"#"|116072|
19911|"Wahlenbergia tenella (L. f.) Lammers var. tenella"|19486|"Lightfootia diffusa H. Buek var. diffusa"|"FSA"|"="|116074|
19911|"Wahlenbergia tenella (L. f.) Lammers var. tenella"|19533|"Lightfootia tenella (L. f.) A. DC."|"FSA"|"#"|116072|"non Lodd."
19911|"Wahlenbergia tenella (L. f.) Lammers var. tenella"|19653|"Campanula tenella L. f."|"FSA"|"#"|116072|
19912|"Wahlenbergia tenerrima var. montana (Adamson) W. G. Welman"|19536|"Lightfootia tenella var. montana Adamson"|"FSA"|"#"|116072|
19913|"Wahlenbergia tenerrima (H. Buek) Lammers var. tenerrima"|19535|"Lightfootia tenella var. tenerrima (H. Buek) Sond."|"FSA"|"#"|116072|"non Lodd."
19913|"Wahlenbergia tenerrima (H. Buek) Lammers var. tenerrima"|19537|"Lightfootia tenella Lodd. var. tenella"|"FSA"|"#"|116072|
19913|"Wahlenbergia tenerrima (H. Buek) Lammers var. tenerrima"|19544|"Lightfootia tenerrima H. Buek"|"FSA"|"#"|116072|
19914|"Wahlenbergia thunbergiana (H. Buek) Lammers"|19471|"Lightfootia anomala A. DC."|"FSA"|"="|116074|
19914|"Wahlenbergia thunbergiana (H. Buek) Lammers"|19539|"Lightfootia thunbergiana H. Buek"|"FSA"|"#"|116072|
19915|"Wahlenbergia uitenhagensis var. debilis (Sond.) W. G. Welman"|19480|"Lightfootia ciliata var. debilis Sond."|"FSA"|"#"|116072|
19915|"Wahlenbergia uitenhagensis var. debilis (Sond.) W. G. Welman"|19490|"Lightfootia divaricata var. debilis (Sond.) Adamson"|"FSA"|"#"|116072|
19916|"Wahlenbergia uitenhagensis var. filifolia (Adamson) W. G. Welman"|19476|"Lightfootia buekii Sond."|"FSA"|"="|116074|
19916|"Wahlenbergia uitenhagensis var. filifolia (Adamson) W. G. Welman"|19492|"Lightfootia divaricata var. filifolia Adamson"|"FSA"|"#"|116072|
19916|"Wahlenbergia uitenhagensis var. filifolia (Adamson) W. G. Welman"|19501|"Lightfootia laricina H. Buek"|"FSA"|"="|116074|"p.p."
19916|"Wahlenbergia uitenhagensis var. filifolia (Adamson) W. G. Welman"|32821|"Lightfootia thymifolia H. Buek"|"FSA"|"="|116074|"p.p"
19917|"Wahlenbergia uitenhagensis (H. Buek) Lammers var. uitenhagensis"|19479|"Lightfootia ciliata (Thunb.) Sond. var. ciliata"|"FSA"|"="|116074|
19917|"Wahlenbergia uitenhagensis (H. Buek) Lammers var. uitenhagensis"|19545|"Lightfootia uitenhagensis H. Buek"|"FSA"|"#"|116072|
19917|"Wahlenbergia uitenhagensis (H. Buek) Lammers var. uitenhagensis"|32840|"Lightfootia pubescens A. DC."|"FSA"|"="|116074|
19917|"Wahlenbergia uitenhagensis (H. Buek) Lammers var. uitenhagensis"|35007|"Campanula ciliata Thunb."|"FSA"|"="|116074|
19918|"Wahlenbergia umbellata (Adamson) Lammers"|19540|"Lightfootia umbellata Adamson"|"FSA"|"#"|116072|
19919|"Wahlenbergia unidentata (L. f.) Lammers"|19506|"Lightfootia lycopodioides A. DC."|"FSA"|"="|116074|
19919|"Wahlenbergia unidentata (L. f.) Lammers"|19541|"Lightfootia unidentata (L. f.) A. DC."|"FSA"|"#"|116072|
19919|"Wahlenbergia unidentata (L. f.) Lammers"|19652|"Campanula unidentata L. f."|"FSA"|"#"|116072|
19920|"Wahlenbergia rubioides var. stokoei (Adamson) W. G. Welman"|19525|"Lightfootia rubioides var. stokoei Adamson"|"FSA"|"#"|116072|
19921|"Wahlenbergia thulinii Lammers"|19515|"Lightfootia oppositifolia A. DC."|"FSA"|"="|116074|
19921|"Wahlenbergia thulinii Lammers"|19542|"Lightfootia capillaris H. Buek"|"FSA"|"="|116074|
19921|"Wahlenbergia thulinii Lammers"|19879|"Wahlenbergia capillaris (H. Buek) Lammers"|"FSA"|"="|116074|
19922|"Wahlenbergia brehmeri Lammers"|19837|"Wahlenbergia rotundifolia Brehmer"|"FSA"|"#"|116072|
19923|"Wahlenbergia orae Lammers"|19775|"Wahlenbergia littoralis Schltr. & Brehmer"|"FSA"|"="|116074|
20026|"Namacodon schinzianum (Markgr.) Thulin"|19456|"Prismatocarpus schinzianus Markgr."|"FSA"|"#"|116072|
20027|"Gunillaea rhodesica (Adamson) Thulin"|19453|"Prismatocarpus rhodesicus Adamson"|"FSA"|"#"|116072|
20085|"Alpinia zerumbet (Pers.) B.L. Burtt & R. M. Sm."|20084|"Alpinia speciosa (Jacq.) K. Schum."|"FSA"|"="|116074|
20085|"Alpinia zerumbet (Pers.) B.L. Burtt & R. M. Sm."|31644|"Zerumbet speciosum Jacq."|"FSA"|"="|116074|"- fide IPNI"
20085|"Alpinia zerumbet (Pers.) B.L. Burtt & R. M. Sm."|31646|"Elettaria speciosum Blume"|"FSA"|"="|116074|"- fide IPNI"
20085|"Alpinia zerumbet (Pers.) B.L. Burtt & R. M. Sm."|31648|"Costus zerumbert Pers."|"FSA"|"#"|116072|"- fide IPNI"
20110|"Siphonochilus aethiopicus (Schweinf.) B.L. Burtt"|20063|"Kaempferia aethiopica (Schweinf.) Benth."|"FSA"|"#"|116072|
20110|"Siphonochilus aethiopicus (Schweinf.) B.L. Burtt"|20065|"Kaempferia ethelae J. M. Wood"|"FSA"|"="|116074|
20110|"Siphonochilus aethiopicus (Schweinf.) B.L. Burtt"|20067|"Kaempferia natalensis Schltr. & K. Schum."|"FSA"|"="|116074|
20110|"Siphonochilus aethiopicus (Schweinf.) B.L. Burtt"|20112|"Siphonochilus natalensis (Schltr. & K. Schum.) J. M. Wood & Franks"|"FSA"|"="|116074|
20111|"Siphonochilus kirkii (Hook. f.) B.L. Burtt"|20066|"Kaempferia montagui F. M. Leight."|"FSA"|"="|116074|
20111|"Siphonochilus kirkii (Hook. f.) B.L. Burtt"|20068|"Kaempferia rosea Schweinf. ex Baker"|"FSA"|"="|116074|
20258|"Aristea abyssinica Pax"|20269|"Aristea cognata N.E. Br. ex Weim."|"FSA"|"="|116074|
20258|"Aristea abyssinica Pax"|47624|"Aristea johnstoniana Rendle"|"FSA"|"="|116074|"- fide Fl. Zambes."
20258|"Aristea abyssinica Pax"|47625|"Aristea tayloriana Rendle"|"FSA"|"="|116074|"- fide Fl. Zambes."
20259|"Aristea africana (L.) Hoffmanns."|47660|"Aristea cyanea Sol."|"FSA"|"="|116074|"- fide Weimarck, Monograph of the Genus Aristea, 98"
20259|"Aristea africana (L.) Hoffmanns."|47661|"Aristea eriophora Pers."|"FSA"|"="|116074|"- fide Weimarck, Monograph of the Genus Aristea, 98"
20259|"Aristea africana (L.) Hoffmanns."|47663|"Moraea aristea Lam."|"FSA"|"="|116074|"- fide Weimarck, Monograph of the Genus Aristea, 98"
20259|"Aristea africana (L.) Hoffmanns."|47665|"Ixia africana L."|"FSA"|"#"|116072|"- fide Weimarck, Monograph of the Genus Aristea, 98"
20259|"Aristea africana (L.) Hoffmanns."|47667|"Moraea africana (L.) Thunb."|"FSA"|"#"|116072|"- fide Weimarck, Monograph of the Genus Aristea, 98"
20262|"Aristea angolensis Baker var. angolensis"|47622|"Aristea nandiensis Baker"|"FSA"|"="|116074|"- fide Fl. Zambes."
20262|"Aristea angolensis Baker var. angolensis"|47623|"Aristea zombensis Baker"|"FSA"|"="|116074|"- fide Fl. Zambes."
20262|"Aristea angolensis Baker var. angolensis"|47632|"Aristea ramosa De Wild."|"FSA"|"="|116074|"- fide S. Afr. J. Bot.  51(4): 228"
20263|"Aristea angolensis subsp. majubensis (Baker) Weim."|47620|"Aristea cooperi Baker"|"FSA"|"="|116074|"- fide S. Afr. J. Bot.  51(4): 234"
20263|"Aristea angolensis subsp. majubensis (Baker) Weim."|47621|"Aristea majubensis Baker"|"FSA"|"#"|116072|"- fide S. Afr. J. Bot.  51(4): 234"
20265|"Aristea bakeri Klatt"|20271|"Aristea confusa Goldblatt"|"FSA"|"="|116074|"- fide Novon 12(2), 194"
20265|"Aristea bakeri Klatt"|20284|"Aristea macrocarpa G.J. Lewis"|"FSA"|"="|116074|"- fide Novon 12(2), 194"
20265|"Aristea bakeri Klatt"|20313|"Aristea paniculata Baker"|"FSA"|"="|116074|
20267|"Aristea capitata (L.) Ker Gawl."|20285|"Aristea major Andrews"|"FSA"|"="|116074|
20267|"Aristea capitata (L.) Ker Gawl."|20312|"Aristea thyrsiflora auct."|"FSA"|"="|116074|"sensu N.E.Br."
20267|"Aristea capitata (L.) Ker Gawl."|21692|"Gladiolus capitatus L."|"FSA"|"#"|116072|
20270|"Aristea compressa Buchinger ex Baker"|47630|"Aristea parviflora Baker"|"FSA"|"="|116074|"- fide S. Afr. J. Bot.  51(4): 242"
20273|"Aristea dichotoma (Thunb.) Ker Gawl."|47655|"Aristea diffusa Eckl."|"FSA"|"="|116074|"p.p."
20273|"Aristea dichotoma (Thunb.) Ker Gawl."|47656|"Moraea dichotoma Thunb."|"FSA"|"#"|116072|"- fide Weimarck, Monograph of the Genus Aristea, 90"
20273|"Aristea dichotoma (Thunb.) Ker Gawl."|47658|"Aristea intermedia Eckl. ex Klatt"|"FSA"|"="|116074|"- fide Weimarck, Monograph of the Genus Aristea, 90"
20283|"Aristea lugens (L. f.) Steud."|47639|"Moraea lugens L. f."|"FSA"|"#"|116072|"- fide Weimarck, Monograph of the Genus Aristea, 56"
20283|"Aristea lugens (L. f.) Steud."|47641|"Moraea melaleuca Thunb."|"FSA"|"="|116074|"- fide Weimarck, Monograph of the Genus Aristea, 56"
20283|"Aristea lugens (L. f.) Steud."|47643|"Aristea melaleuca (Thunb.) Ker Gawl."|"FSA"|"="|116074|"- fide Weimarck, Monograph of the Genus Aristea, 56"
20283|"Aristea lugens (L. f.) Steud."|47644|"Cleanthe bicolor Salisb."|"FSA"|"="|116074|"- fide Weimarck, Monograph of the Genus Aristea, 56"
20283|"Aristea lugens (L. f.) Steud."|47645|"Cleanthe lugens (L. f.) Asch. & Graebn."|"FSA"|"#"|116072|"- fide Weimarck, Monograph of the Genus Aristea, 56"
20283|"Aristea lugens (L. f.) Steud."|47647|"Cleanthe melaleuca (Thunb.) Salisb."|"FSA"|"="|116074|"- fide Baker, Handb. Irideae, 137"
20290|"Aristea pauciflora Wolley-Dod"|47655|"Aristea diffusa Eckl."|"FSA"|"="|116074|"p.p. - fide Weimarck, Monograph of the Genus Aristea, 65"
20292|"Aristea pusilla (Thunb.) Ker Gawl. subsp. pusilla"|47628|"Moraea pusilla Thunb."|"FSA"|"#"|116072|"- fide S. Afr. J. Bot.  51(4): 226"
20298|"Aristea schizolaena Harv. ex Baker"|47631|"Aristea curvata N.E. Br."|"FSA"|"="|116074|"- fide S. Afr. J. Bot.  51(4): 235"
20301|"Aristea spiralis (L. f.) Ker Gawl."|49288|"Moraea spiralis L. f."|"FSA"|"#"|116072|"- fide IPNI"
20303|"Aristea torulosa Klatt"|47627|"Aristea congesta N.E. Br."|"FSA"|"?"|116073|
20311|"Aristea bracteata Pers."|20268|"Aristea coerulea (Thunb.) Vahl"|"FSA"|"="|116074|
20311|"Aristea bracteata Pers."|20287|"Aristea monticola Goldblatt"|"FSA"|"="|116074|
20311|"Aristea bracteata Pers."|22172|"Moraea caerulea Thunb."|"FSA"|"="|116074|
20338|"Klattia flava (G.J. Lewis) Goldblatt"|20339|"Klattia partita var. flava G.J. Lewis"|"FSA"|"#"|116072|
